Location;Means of Transportation;TimeFrame;DataFormat;Data;Fips
Jackson Heights;Bicycle;2017;Percent;0,01006;403
Jamaica/St. Albans;Bicycle;2017;Percent;0,00491;412
Jamaica/St. Albans;Carpool, Taxi, Other;2017;Percent;0,06617;412
Jamaica/St. Albans;Driving Alone;2017;Percent;0,39741;412
Jamaica/St. Albans;Public Transit;2017;Percent;0,46672;412
Jamaica/St. Albans;Work at Home;2017;Percent;0,02434;412
Jamaica/St. Albans;Walking;2017;Percent;0,04045;412
Lower East Side;Bicycle;2017;Percent;0,07313;103
Lower East Side;Carpool, Taxi, Other;2017;Percent;0,05445;103
Lower East Side;Driving Alone;2017;Percent;0,04743;103
Lower East Side;Public Transit;2017;Percent;0,50402;103
Lower East Side;Walking;2017;Percent;0,26253;103
Lower East Side;Work at Home;2017;Percent;0,05843;103
Midtown Business District;Bicycle;2017;Percent;0,03653;105
Midtown Business District;Carpool, Taxi, Other;2017;Percent;0,05034;105
Midtown Business District;Driving Alone;2017;Percent;0,0543;105
Midtown Business District;Public Transit;2017;Percent;0,48869;105
Midtown Business District;Walking;2017;Percent;0,30854;105
Midtown Business District;Work at Home;2017;Percent;0,06159;105
Morrisania;Walking;2017;Percent;0,07752;203
Morrisania;Work at Home;2017;Percent;0,03923;203
Morrisania;Public Transit;2017;Percent;0,63767;203
Morrisania;Driving Alone;2017;Percent;0,20327;203
Morrisania;Carpool, Taxi, Other;2017;Percent;0,04231;203
Morrisania;Bicycle;2017;Percent;0;203
Mott Haven;Walking;2017;Percent;0,11514;201
Mott Haven;Work at Home;2017;Percent;0,0254;201
Mott Haven;Public Transit;2017;Percent;0,6362;201
Mott Haven;Driving Alone;2017;Percent;0,16593;201
Mott Haven;Carpool, Taxi, Other;2017;Percent;0,05438;201
Mott Haven;Bicycle;2017;Percent;0,00295;201
Murray Hill/Stuyvesant;Work at Home;2017;Percent;0,08239;106
Murray Hill/Stuyvesant;Walking;2017;Percent;0,38139;106
Murray Hill/Stuyvesant;Public Transit;2017;Percent;0,42694;106
Murray Hill/Stuyvesant;Driving Alone;2017;Percent;0,05275;106
Murray Hill/Stuyvesant;Carpool, Taxi, Other;2017;Percent;0,03954;106
Murray Hill/Stuyvesant;Bicycle;2017;Percent;0,017;106
Park Slope;Work at Home;2017;Percent;0,07568;306
Park Slope;Walking;2017;Percent;0,08638;306
Park Slope;Public Transit;2017;Percent;0,66072;306
Park Slope;Driving Alone;2017;Percent;0,08059;306
Park Slope;Carpool, Taxi, Other;2017;Percent;0,04563;306
Park Slope;Bicycle;2017;Percent;0,051;306
Pelham Parkway;Walking;2017;Percent;0,09514;211
Pelham Parkway;Work at Home;2017;Percent;0,02433;211
Pelham Parkway;Public Transit;2017;Percent;0,50815;211
Pelham Parkway;Driving Alone;2017;Percent;0,31243;211
Pelham Parkway;Carpool, Taxi, Other;2017;Percent;0,05154;211
Pelham Parkway;Bicycle;2017;Percent;0,00841;211
Queens Village;Walking;2017;Percent;0,02103;413
Queens Village;Work at Home;2017;Percent;0,02052;413
Queens Village;Public Transit;2017;Percent;0,33692;413
Queens Village;Driving Alone;2017;Percent;0,52566;413
Queens Village;Carpool, Taxi, Other;2017;Percent;0,09496;413
Queens Village;Bicycle;2017;Percent;0,00091;413
Rego Park/Forest Hills;Bicycle;2017;Percent;0,00351;406
Rego Park/Forest Hills;Carpool, Taxi, Other;2017;Percent;0,05317;406
Rego Park/Forest Hills;Driving Alone;2017;Percent;0,20662;406
Rego Park/Forest Hills;Public Transit;2017;Percent;0,63155;406
Rego Park/Forest Hills;Work at Home;2017;Percent;0,03784;406
Rego Park/Forest Hills;Walking;2017;Percent;0,06731;406
Ridgewood/Glendale;Walking;2017;Percent;0,06833;405
Ridgewood/Glendale;Work at Home;2017;Percent;0,02556;405
Ridgewood/Glendale;Public Transit;2017;Percent;0,54258;405
Ridgewood/Glendale;Driving Alone;2017;Percent;0,31063;405
Ridgewood/Glendale;Carpool, Taxi, Other;2017;Percent;0,04611;405
Ridgewood/Glendale;Bicycle;2017;Percent;0,0068;405
Riverdale;Bicycle;2017;Percent;0,00929;208
Riverdale;Carpool, Taxi, Other;2017;Percent;0,05878;208
Riverdale;Driving Alone;2017;Percent;0,24356;208
Riverdale;Public Transit;2017;Percent;0,58984;208
Riverdale;Work at Home;2017;Percent;0,0373;208
Riverdale;Walking;2017;Percent;0,06124;208
Sheepshead Bay;Bicycle;2017;Percent;0,00557;315
Sheepshead Bay;Carpool, Taxi, Other;2017;Percent;0,08428;315
Sheepshead Bay;Driving Alone;2017;Percent;0,31298;315
Sheepshead Bay;Public Transit;2017;Percent;0,47759;315
Sheepshead Bay;Walking;2017;Percent;0,06802;315
Sheepshead Bay;Work at Home;2017;Percent;0,05157;315
South Beach;Work at Home;2017;Percent;0,0213;502
South Beach;Walking;2017;Percent;0,02656;502
South Beach;Public Transit;2017;Percent;0,28576;502
South Beach;Driving Alone;2017;Percent;0,53046;502
South Beach;Carpool, Taxi, Other;2017;Percent;0,13392;502
South Beach;Bicycle;2017;Percent;0,00199;502
St. George;Bicycle;2017;Percent;0,0054;501
St. George;Carpool, Taxi, Other;2017;Percent;0,07501;501
St. George;Driving Alone;2017;Percent;0,50363;501
St. George;Public Transit;2017;Percent;0,3443;501
St. George;Walking;2017;Percent;0,0466;501
St. George;Work at Home;2017;Percent;0,02506;501
Sunnyside/Woodside;Bicycle;2017;Percent;0,01068;402
Sunnyside/Woodside;Carpool, Taxi, Other;2017;Percent;0,06039;402
Sunnyside/Woodside;Driving Alone;2017;Percent;0,18478;402
Sunnyside/Woodside;Public Transit;2017;Percent;0,66231;402
Sunnyside/Woodside;Work at Home;2017;Percent;0,03245;402
Sunnyside/Woodside;Walking;2017;Percent;0,04939;402
Sunset Park;Bicycle;2017;Percent;0,01138;307
Sunset Park;Carpool, Taxi, Other;2017;Percent;0,08134;307
Sunset Park;Driving Alone;2017;Percent;0,114;307
Sunset Park;Public Transit;2017;Percent;0,60506;307
Sunset Park;Walking;2017;Percent;0,15697;307
Sunset Park;Work at Home;2017;Percent;0,03125;307
The Rockaways;Bicycle;2017;Percent;0,00118;414
The Rockaways;Carpool, Taxi, Other;2017;Percent;0,06201;414
The Rockaways;Driving Alone;2017;Percent;0,46683;414
The Rockaways;Public Transit;2017;Percent;0,37296;414
The Rockaways;Work at Home;2017;Percent;0,03518;414
The Rockaways;Walking;2017;Percent;0,06185;414
Throgs Neck;Bicycle;2017;Percent;0;210
Throgs Neck;Carpool, Taxi, Other;2017;Percent;0,08039;210
Throgs Neck;Driving Alone;2017;Percent;0,40344;210
Throgs Neck;Public Transit;2017;Percent;0,45737;210
Throgs Neck;Work at Home;2017;Percent;0,03174;210
Throgs Neck;Walking;2017;Percent;0,02706;210
Tottenville;Bicycle;2017;Percent;0,00326;503
Tottenville;Carpool, Taxi, Other;2017;Percent;0,10086;503
Tottenville;Driving Alone;2017;Percent;0,61705;503
Tottenville;Public Transit;2017;Percent;0,23501;503
Tottenville;Walking;2017;Percent;0,02024;503
Tottenville;Work at Home;2017;Percent;0,02358;503
Unionport/Soundview;Walking;2017;Percent;0,08159;209
Unionport/Soundview;Work at Home;2017;Percent;0,01819;209
Unionport/Soundview;Public Transit;2017;Percent;0,59722;209
Unionport/Soundview;Driving Alone;2017;Percent;0,23966;209
Unionport/Soundview;Carpool, Taxi, Other;2017;Percent;0,06109;209
Unionport/Soundview;Bicycle;2017;Percent;0,00225;209
University Heights;Walking;2017;Percent;0,07605;205
University Heights;Work at Home;2017;Percent;0,04226;205
University Heights;Public Transit;2017;Percent;0,68043;205
University Heights;Driving Alone;2017;Percent;0,15294;205
University Heights;Carpool, Taxi, Other;2017;Percent;0,0384;205
University Heights;Bicycle;2017;Percent;0,00992;205
Upper East Side;Work at Home;2017;Percent;0,06867;108
Upper East Side;Walking;2017;Percent;0,17706;108
Upper East Side;Public Transit;2017;Percent;0,58441;108
Upper East Side;Driving Alone;2017;Percent;0,07505;108
Upper East Side;Carpool, Taxi, Other;2017;Percent;0,08104;108
Upper East Side;Bicycle;2017;Percent;0,01378;108
Upper West Side;Bicycle;2017;Percent;0,02399;107
Upper West Side;Carpool, Taxi, Other;2017;Percent;0,06377;107
Upper West Side;Driving Alone;2017;Percent;0,0645;107
Upper West Side;Public Transit;2017;Percent;0,60934;107
Upper West Side;Walking;2017;Percent;0,12452;107
Upper West Side;Work at Home;2017;Percent;0,11388;107
Washington Heights;Work at Home;2017;Percent;0,03601;112
Washington Heights;Walking;2017;Percent;0,15124;112
Washington Heights;Public Transit;2017;Percent;0,68803;112
Washington Heights;Driving Alone;2017;Percent;0,06501;112
Washington Heights;Carpool, Taxi, Other;2017;Percent;0,05367;112
Washington Heights;Bicycle;2017;Percent;0,00603;112
Williamsbridge;Bicycle;2017;Percent;0,00702;212
Williamsbridge;Carpool, Taxi, Other;2017;Percent;0,08693;212
Williamsbridge;Driving Alone;2017;Percent;0,3633;212
Williamsbridge;Public Transit;2017;Percent;0,49913;212
Williamsbridge;Work at Home;2017;Percent;0,00846;212
Williamsbridge;Walking;2017;Percent;0,03515;212
Williamsburg/Greenpoint;Bicycle;2017;Percent;0,04235;301
Williamsburg/Greenpoint;Carpool, Taxi, Other;2017;Percent;0,04447;301
Williamsburg/Greenpoint;Driving Alone;2017;Percent;0,09915;301
Williamsburg/Greenpoint;Public Transit;2017;Percent;0,6241;301
Williamsburg/Greenpoint;Walking;2017;Percent;0,11126;301
Williamsburg/Greenpoint;Work at Home;2017;Percent;0,07867;301
Woodhaven;Walking;2017;Percent;0,05685;409
Woodhaven;Work at Home;2017;Percent;0,03273;409
Woodhaven;Public Transit;2017;Percent;0,56402;409
Woodhaven;Driving Alone;2017;Percent;0,2877;409
Woodhaven;Carpool, Taxi, Other;2017;Percent;0,05551;409
Woodhaven;Bicycle;2017;Percent;0,0032;409
Astoria;Walking;2018;Percent;0,06628;401
Astoria;Work at Home;2018;Percent;0,03977;401
Astoria;Public Transit;2018;Percent;0,6982;401
Astoria;Driving Alone;2018;Percent;0,13904;401
Astoria;Carpool, Taxi, Other;2018;Percent;0,04506;401
Astoria;Bicycle;2018;Percent;0,01166;401
Battery Park/Tribeca;Bicycle;2018;Percent;0,03117;101
Battery Park/Tribeca;Carpool, Taxi, Other;2018;Percent;0,04604;101
Battery Park/Tribeca;Driving Alone;2018;Percent;0,03762;101
Battery Park/Tribeca;Public Transit;2018;Percent;0,54597;101
Battery Park/Tribeca;Walking;2018;Percent;0,25413;101
Battery Park/Tribeca;Work at Home;2018;Percent;0,08507;101
Bay Ridge;Work at Home;2018;Percent;0,04753;310
Bay Ridge;Walking;2018;Percent;0,09358;310
Bay Ridge;Public Transit;2018;Percent;0,56499;310
Bay Ridge;Driving Alone;2018;Percent;0,22742;310
Bay Ridge;Carpool, Taxi, Other;2018;Percent;0,05585;310
Bay Ridge;Bicycle;2018;Percent;0,01064;310
Bayside;Walking;2018;Percent;0,02727;411
Bayside;Work at Home;2018;Percent;0,02293;411
Bayside;Public Transit;2018;Percent;0,33324;411
Bayside;Driving Alone;2018;Percent;0,51253;411
Bayside;Carpool, Taxi, Other;2018;Percent;0,10403;411
Bayside;Bicycle;2018;Percent;0;411
Bedford Park;Walking;2018;Percent;0,07918;207
Bedford Park;Work at Home;2018;Percent;0,04588;207
Bedford Park;Public Transit;2018;Percent;0,67378;207
Bedford Park;Driving Alone;2018;Percent;0,14396;207
Bedford Park;Carpool, Taxi, Other;2018;Percent;0,04978;207
Bedford Park;Bicycle;2018;Percent;0,00743;207
Bedford Stuyvesant;Bicycle;2018;Percent;0,04001;303
Bedford Stuyvesant;Carpool, Taxi, Other;2018;Percent;0,04318;303
Bedford Stuyvesant;Driving Alone;2018;Percent;0,13693;303
Bedford Stuyvesant;Public Transit;2018;Percent;0,62987;303
Bedford Stuyvesant;Walking;2018;Percent;0,07358;303
Bedford Stuyvesant;Work at Home;2018;Percent;0,07643;303
Bensonhurst;Bicycle;2018;Percent;0,00902;311
Bensonhurst;Carpool, Taxi, Other;2018;Percent;0,0732;311
Bensonhurst;Driving Alone;2018;Percent;0,22033;311
Bensonhurst;Public Transit;2018;Percent;0,5935;311
Bensonhurst;Walking;2018;Percent;0,07431;311
Bensonhurst;Work at Home;2018;Percent;0,02964;311
Borough Park;Work at Home;2018;Percent;0,03298;312
Borough Park;Walking;2018;Percent;0,25023;312
Borough Park;Public Transit;2018;Percent;0,41728;312
Borough Park;Driving Alone;2018;Percent;0,21053;312
Borough Park;Carpool, Taxi, Other;2018;Percent;0,08522;312
Borough Park;Bicycle;2018;Percent;0,00375;312
Bushwick;Work at Home;2018;Percent;0,04662;304
Bushwick;Walking;2018;Percent;0,06018;304
Bushwick;Public Transit;2018;Percent;0,69695;304
Bushwick;Driving Alone;2018;Percent;0,10717;304
Bushwick;Carpool, Taxi, Other;2018;Percent;0,05281;304
Bushwick;Bicycle;2018;Percent;0,03627;304
Canarsie;Work at Home;2018;Percent;0,02315;318
Canarsie;Walking;2018;Percent;0,03215;318
Canarsie;Public Transit;2018;Percent;0,47084;318
Canarsie;Driving Alone;2018;Percent;0,37727;318
Canarsie;Carpool, Taxi, Other;2018;Percent;0,08958;318
Canarsie;Bicycle;2018;Percent;0,007;318
Central Harlem;Work at Home;2018;Percent;0,06122;110
Central Harlem;Walking;2018;Percent;0,06737;110
Central Harlem;Public Transit;2018;Percent;0,74365;110
Central Harlem;Driving Alone;2018;Percent;0,08089;110
Central Harlem;Carpool, Taxi, Other;2018;Percent;0,04178;110
Central Harlem;Bicycle;2018;Percent;0,00508;110
Chelsea/Clinton;Work at Home;2018;Percent;0,07777;104
Chelsea/Clinton;Walking;2018;Percent;0,30612;104
Chelsea/Clinton;Public Transit;2018;Percent;0,49882;104
Chelsea/Clinton;Driving Alone;2018;Percent;0,04573;104
Chelsea/Clinton;Carpool, Taxi, Other;2018;Percent;0,04986;104
Chelsea/Clinton;Bicycle;2018;Percent;0,02169;104
Concourse/Highbridge;Bicycle;2018;Percent;0,00234;204
Concourse/Highbridge;Carpool, Taxi, Other;2018;Percent;0,04132;204
Concourse/Highbridge;Driving Alone;2018;Percent;0,14429;204
Concourse/Highbridge;Public Transit;2018;Percent;0,68953;204
Concourse/Highbridge;Work at Home;2018;Percent;0,02896;204
Concourse/Highbridge;Walking;2018;Percent;0,09356;204
Coney Island;Bicycle;2018;Percent;0,00223;313
Coney Island;Carpool, Taxi, Other;2018;Percent;0,04711;313
Coney Island;Driving Alone;2018;Percent;0,26846;313
Coney Island;Public Transit;2018;Percent;0,53054;313
Coney Island;Walking;2018;Percent;0,10633;313
Coney Island;Work at Home;2018;Percent;0,04534;313
Crown Heights North;Work at Home;2018;Percent;0,05403;308
Crown Heights North;Walking;2018;Percent;0,04768;308
Crown Heights North;Public Transit;2018;Percent;0,71089;308
Crown Heights North;Driving Alone;2018;Percent;0,11901;308
Crown Heights North;Carpool, Taxi, Other;2018;Percent;0,03056;308
Crown Heights North;Bicycle;2018;Percent;0,03783;308
Crown Heights South;Bicycle;2018;Percent;0,0062;309
Crown Heights South;Carpool, Taxi, Other;2018;Percent;0,04958;309
Crown Heights South;Driving Alone;2018;Percent;0,13923;309
Crown Heights South;Public Transit;2018;Percent;0,69223;309
Crown Heights South;Walking;2018;Percent;0,06489;309
Crown Heights South;Work at Home;2018;Percent;0,04787;309
East Flatbush;Bicycle;2018;Percent;0,00551;317
East Flatbush;Carpool, Taxi, Other;2018;Percent;0,04225;317
East Flatbush;Driving Alone;2018;Percent;0,25689;317
East Flatbush;Public Transit;2018;Percent;0,62778;317
East Flatbush;Walking;2018;Percent;0,03838;317
East Flatbush;Work at Home;2018;Percent;0,02919;317
East Harlem;Bicycle;2018;Percent;0,03702;111
East Harlem;Carpool, Taxi, Other;2018;Percent;0,02991;111
East Harlem;Driving Alone;2018;Percent;0,04865;111
East Harlem;Public Transit;2018;Percent;0,70889;111
East Harlem;Walking;2018;Percent;0,11618;111
East Harlem;Work at Home;2018;Percent;0,05935;111
East New York;Bicycle;2018;Percent;0,00045;305
East New York;Carpool, Taxi, Other;2018;Percent;0,06132;305
East New York;Driving Alone;2018;Percent;0,25808;305
East New York;Public Transit;2018;Percent;0,60237;305
East New York;Walking;2018;Percent;0,05135;305
East New York;Work at Home;2018;Percent;0,02643;305
East Tremont;Bicycle;2018;Percent;0,00113;206
East Tremont;Carpool, Taxi, Other;2018;Percent;0,07419;206
East Tremont;Driving Alone;2018;Percent;0,16901;206
East Tremont;Public Transit;2018;Percent;0,62244;206
East Tremont;Work at Home;2018;Percent;0,02929;206
East Tremont;Walking;2018;Percent;0,10394;206
Elmhurst/Corona;Bicycle;2018;Percent;0,00269;404
Elmhurst/Corona;Carpool, Taxi, Other;2018;Percent;0,03881;404
Elmhurst/Corona;Driving Alone;2018;Percent;0,19275;404
Elmhurst/Corona;Public Transit;2018;Percent;0,67938;404
Elmhurst/Corona;Work at Home;2018;Percent;0,02433;404
Elmhurst/Corona;Walking;2018;Percent;0,06205;404
Flatbush/Midwood;Work at Home;2018;Percent;0,04715;314
Flatbush/Midwood;Walking;2018;Percent;0,07661;314
Flatbush/Midwood;Public Transit;2018;Percent;0,62708;314
Flatbush/Midwood;Driving Alone;2018;Percent;0,19609;314
Flatbush/Midwood;Carpool, Taxi, Other;2018;Percent;0,0432;314
Flatbush/Midwood;Bicycle;2018;Percent;0,00986;314
Flushing;Walking;2018;Percent;0,09172;407
Flushing;Work at Home;2018;Percent;0,0203;407
Flushing;Public Transit;2018;Percent;0,40633;407
Flushing;Driving Alone;2018;Percent;0,34245;407
Flushing;Carpool, Taxi, Other;2018;Percent;0,13564;407
Flushing;Bicycle;2018;Percent;0,00356;407
Fort Greene/Brooklyn Hts;Work at Home;2018;Percent;0,06215;302
Fort Greene/Brooklyn Hts;Walking;2018;Percent;0,11856;302
Fort Greene/Brooklyn Hts;Public Transit;2018;Percent;0,67116;302
Fort Greene/Brooklyn Hts;Driving Alone;2018;Percent;0,06692;302
Fort Greene/Brooklyn Hts;Carpool, Taxi, Other;2018;Percent;0,03892;302
Fort Greene/Brooklyn Hts;Bicycle;2018;Percent;0,0423;302
Fresh Meadows/Briarwood;Bicycle;2018;Percent;0,00088;408
Fresh Meadows/Briarwood;Carpool, Taxi, Other;2018;Percent;0,05828;408
Fresh Meadows/Briarwood;Driving Alone;2018;Percent;0,35892;408
Fresh Meadows/Briarwood;Public Transit;2018;Percent;0,48866;408
Fresh Meadows/Briarwood;Work at Home;2018;Percent;0,04661;408
Fresh Meadows/Briarwood;Walking;2018;Percent;0,04666;408
Greenwich Village;Work at Home;2018;Percent;0,08507;102
Greenwich Village;Walking;2018;Percent;0,25413;102
Greenwich Village;Public Transit;2018;Percent;0,54597;102
Greenwich Village;Driving Alone;2018;Percent;0,03762;102
Greenwich Village;Carpool, Taxi, Other;2018;Percent;0,04604;102
Greenwich Village;Bicycle;2018;Percent;0,03117;102
Howard Beach;Bicycle;2018;Percent;0,00529;410
Howard Beach;Carpool, Taxi, Other;2018;Percent;0,08079;410
Howard Beach;Driving Alone;2018;Percent;0,46656;410
Howard Beach;Public Transit;2018;Percent;0,40535;410
Howard Beach;Work at Home;2018;Percent;0,02022;410
Howard Beach;Walking;2018;Percent;0,02179;410
Hunts Point;Bicycle;2018;Percent;0,00572;202
Hunts Point;Carpool, Taxi, Other;2018;Percent;0,06843;202
Hunts Point;Driving Alone;2018;Percent;0,15535;202
Hunts Point;Public Transit;2018;Percent;0,65347;202
Hunts Point;Work at Home;2018;Percent;0,01761;202
Hunts Point;Walking;2018;Percent;0,09942;202
Jackson Heights;Walking;2018;Percent;0,08192;403
Jackson Heights;Work at Home;2018;Percent;0,02788;403
Jackson Heights;Public Transit;2018;Percent;0,61565;403
Jackson Heights;Driving Alone;2018;Percent;0,21165;403
Jackson Heights;Carpool, Taxi, Other;2018;Percent;0,0462;403
Jackson Heights;Bicycle;2018;Percent;0,0167;403
Jamaica/St. Albans;Bicycle;2018;Percent;0,0018;412
Jamaica/St. Albans;Carpool, Taxi, Other;2018;Percent;0,0672;412
Jamaica/St. Albans;Driving Alone;2018;Percent;0,43165;412
Jamaica/St. Albans;Public Transit;2018;Percent;0,449;412
Jamaica/St. Albans;Work at Home;2018;Percent;0,01417;412
Jamaica/St. Albans;Walking;2018;Percent;0,03618;412
Lower East Side;Bicycle;2018;Percent;0,06907;103
Lower East Side;Carpool, Taxi, Other;2018;Percent;0,07188;103
Lower East Side;Driving Alone;2018;Percent;0,04659;103
Lower East Side;Public Transit;2018;Percent;0,53088;103
Lower East Side;Walking;2018;Percent;0,22509;103
Lower East Side;Work at Home;2018;Percent;0,05649;103
Manhattanville;Bicycle;2018;Percent;0,01065;109
Manhattanville;Carpool, Taxi, Other;2018;Percent;0,01981;109
Manhattanville;Driving Alone;2018;Percent;0,06545;109
Manhattanville;Public Transit;2018;Percent;0,70281;109
Manhattanville;Walking;2018;Percent;0,14784;109
Manhattanville;Work at Home;2018;Percent;0,05343;109
Midtown Business District;Bicycle;2018;Percent;0,02169;105
Midtown Business District;Carpool, Taxi, Other;2018;Percent;0,04986;105
Midtown Business District;Driving Alone;2018;Percent;0,04573;105
Midtown Business District;Public Transit;2018;Percent;0,49882;105
Midtown Business District;Walking;2018;Percent;0,30612;105
Midtown Business District;Work at Home;2018;Percent;0,07777;105
Morrisania;Walking;2018;Percent;0,10394;203
Morrisania;Work at Home;2018;Percent;0,02929;203
Morrisania;Public Transit;2018;Percent;0,62244;203
Morrisania;Driving Alone;2018;Percent;0,16901;203
Morrisania;Carpool, Taxi, Other;2018;Percent;0,07419;203
Morrisania;Bicycle;2018;Percent;0,00113;203
Mott Haven;Walking;2018;Percent;0,09942;201
Mott Haven;Work at Home;2018;Percent;0,01761;201
Mott Haven;Public Transit;2018;Percent;0,65347;201
Mott Haven;Driving Alone;2018;Percent;0,15535;201
Mott Haven;Carpool, Taxi, Other;2018;Percent;0,06843;201
Mott Haven;Bicycle;2018;Percent;0,00572;201
Murray Hill/Stuyvesant;Work at Home;2018;Percent;0,07043;106
Murray Hill/Stuyvesant;Walking;2018;Percent;0,34019;106
Murray Hill/Stuyvesant;Public Transit;2018;Percent;0,47092;106
Murray Hill/Stuyvesant;Driving Alone;2018;Percent;0,04645;106
Murray Hill/Stuyvesant;Carpool, Taxi, Other;2018;Percent;0,05471;106
Murray Hill/Stuyvesant;Bicycle;2018;Percent;0,01731;106
Park Slope;Work at Home;2018;Percent;0,08362;306
Park Slope;Walking;2018;Percent;0,10301;306
Park Slope;Public Transit;2018;Percent;0,64562;306
Park Slope;Driving Alone;2018;Percent;0,09325;306
Park Slope;Carpool, Taxi, Other;2018;Percent;0,03175;306
Park Slope;Bicycle;2018;Percent;0,04275;306
Pelham Parkway;Walking;2018;Percent;0,05629;211
Pelham Parkway;Work at Home;2018;Percent;0,00807;211
Pelham Parkway;Public Transit;2018;Percent;0,51968;211
Pelham Parkway;Driving Alone;2018;Percent;0,32622;211
Pelham Parkway;Carpool, Taxi, Other;2018;Percent;0,08974;211
Pelham Parkway;Bicycle;2018;Percent;0;211
Queens Village;Walking;2018;Percent;0,0286;413
Queens Village;Work at Home;2018;Percent;0,01917;413
Queens Village;Public Transit;2018;Percent;0,35597;413
Queens Village;Driving Alone;2018;Percent;0,51416;413
Queens Village;Carpool, Taxi, Other;2018;Percent;0,07976;413
Queens Village;Bicycle;2018;Percent;0,00233;413
Rego Park/Forest Hills;Bicycle;2018;Percent;0,00148;406
Rego Park/Forest Hills;Carpool, Taxi, Other;2018;Percent;0,0586;406
Rego Park/Forest Hills;Driving Alone;2018;Percent;0,21165;406
Rego Park/Forest Hills;Public Transit;2018;Percent;0,60391;406
Rego Park/Forest Hills;Work at Home;2018;Percent;0,07459;406
Rego Park/Forest Hills;Walking;2018;Percent;0,04978;406
Ridgewood/Glendale;Walking;2018;Percent;0,05978;405
Ridgewood/Glendale;Work at Home;2018;Percent;0,02246;405
Ridgewood/Glendale;Public Transit;2018;Percent;0,54297;405
Ridgewood/Glendale;Driving Alone;2018;Percent;0,31292;405
Ridgewood/Glendale;Carpool, Taxi, Other;2018;Percent;0,05255;405
Ridgewood/Glendale;Bicycle;2018;Percent;0,00932;405
Riverdale;Bicycle;2018;Percent;0;208
Riverdale;Carpool, Taxi, Other;2018;Percent;0,05769;208
Riverdale;Driving Alone;2018;Percent;0,28998;208
Riverdale;Public Transit;2018;Percent;0,52269;208
Riverdale;Work at Home;2018;Percent;0,04049;208
Riverdale;Walking;2018;Percent;0,08915;208
Sheepshead Bay;Bicycle;2018;Percent;0,00344;315
Sheepshead Bay;Carpool, Taxi, Other;2018;Percent;0,07941;315
Sheepshead Bay;Driving Alone;2018;Percent;0,32248;315
Sheepshead Bay;Public Transit;2018;Percent;0,50074;315
Sheepshead Bay;Walking;2018;Percent;0,05286;315
Sheepshead Bay;Work at Home;2018;Percent;0,04107;315
South Beach;Work at Home;2018;Percent;0,02083;502
South Beach;Walking;2018;Percent;0,02584;502
South Beach;Public Transit;2018;Percent;0,28934;502
South Beach;Driving Alone;2018;Percent;0,56249;502
South Beach;Carpool, Taxi, Other;2018;Percent;0,09703;502
South Beach;Bicycle;2018;Percent;0,00447;502
St. George;Bicycle;2018;Percent;0,00877;501
St. George;Carpool, Taxi, Other;2018;Percent;0,06136;501
St. George;Driving Alone;2018;Percent;0,49532;501
St. George;Public Transit;2018;Percent;0,36574;501
St. George;Walking;2018;Percent;0,03778;501
St. George;Work at Home;2018;Percent;0,03102;501
Sunnyside/Woodside;Bicycle;2018;Percent;0,01065;402
Sunnyside/Woodside;Carpool, Taxi, Other;2018;Percent;0,04806;402
Sunnyside/Woodside;Driving Alone;2018;Percent;0,17182;402
Sunnyside/Woodside;Public Transit;2018;Percent;0,69914;402
Sunnyside/Woodside;Work at Home;2018;Percent;0,02342;402
Sunnyside/Woodside;Walking;2018;Percent;0,04692;402
Sunset Park;Bicycle;2018;Percent;0,02826;307
Sunset Park;Carpool, Taxi, Other;2018;Percent;0,0767;307
Sunset Park;Driving Alone;2018;Percent;0,11163;307
Sunset Park;Public Transit;2018;Percent;0,59994;307
Sunset Park;Walking;2018;Percent;0,14635;307
Sunset Park;Work at Home;2018;Percent;0,03712;307
The Rockaways;Bicycle;2018;Percent;0,01248;414
The Rockaways;Carpool, Taxi, Other;2018;Percent;0,08338;414
The Rockaways;Driving Alone;2018;Percent;0,47047;414
The Rockaways;Public Transit;2018;Percent;0,3573;414
The Rockaways;Work at Home;2018;Percent;0,0265;414
The Rockaways;Walking;2018;Percent;0,04987;414
Throgs Neck;Bicycle;2018;Percent;0;210
Throgs Neck;Carpool, Taxi, Other;2018;Percent;0,0798;210
Throgs Neck;Driving Alone;2018;Percent;0,40406;210
Throgs Neck;Public Transit;2018;Percent;0,40218;210
Throgs Neck;Work at Home;2018;Percent;0,0286;210
Throgs Neck;Walking;2018;Percent;0,08536;210
Tottenville;Bicycle;2018;Percent;0,00126;503
Tottenville;Carpool, Taxi, Other;2018;Percent;0,08465;503
Tottenville;Driving Alone;2018;Percent;0,63908;503
Tottenville;Public Transit;2018;Percent;0,23094;503
Tottenville;Walking;2018;Percent;0,00972;503
Tottenville;Work at Home;2018;Percent;0,03435;503
Unionport/Soundview;Walking;2018;Percent;0,0555;209
Unionport/Soundview;Work at Home;2018;Percent;0,0339;209
Unionport/Soundview;Public Transit;2018;Percent;0,59781;209
Unionport/Soundview;Driving Alone;2018;Percent;0,24989;209
Unionport/Soundview;Carpool, Taxi, Other;2018;Percent;0,06227;209
Unionport/Soundview;Bicycle;2018;Percent;0,00063;209
University Heights;Walking;2018;Percent;0,05013;205
University Heights;Work at Home;2018;Percent;0,08076;205
University Heights;Public Transit;2018;Percent;0,63128;205
