Location;Industry;TimeFrame;DataFormat;Data;Fips
Sunset Park;Health Care and Social Services;2020;Number;9308;307
Sunset Park;Hospitality, Accommodation, Restaurants;2020;Number;12471;307
Sunset Park;Information, Finance, Real Estate;2020;Number;6256;307
Sunset Park;Management and Professional Services;2020;Number;8440;307
Sunset Park;Other Services;2020;Number;4680;307
Sunset Park;Public Administration;2020;Number;2018;307
Sunset Park;Retail;2020;Number;6244;307
Sunset Park;Transportation, Warehousing, Wholesale;2020;Number;4081;307
Sunset Park;Construction and Manufacturing;2021;Number;8040;307
Sunset Park;Education;2021;Number;5636;307
Sunset Park;Health Care and Social Services;2021;Number;9620;307
Sunset Park;Hospitality, Accommodation, Restaurants;2021;Number;12107;307
Sunset Park;Information, Finance, Real Estate;2021;Number;6467;307
Sunset Park;Management and Professional Services;2021;Number;8857;307
Sunset Park;Other Services;2021;Number;5060;307
Sunset Park;Public Administration;2021;Number;2110;307
Sunset Park;Retail;2021;Number;6516;307
Sunset Park;Transportation, Warehousing, Wholesale;2021;Number;4262;307
The Rockaways;Construction and Manufacturing;2010;Number;3732;414
The Rockaways;Education;2010;Number;4798;414
The Rockaways;Health Care and Social Services;2010;Number;9932;414
The Rockaways;Hospitality, Accommodation, Restaurants;2010;Number;2443;414
The Rockaways;Information, Finance, Real Estate;2010;Number;4614;414
The Rockaways;Management and Professional Services;2010;Number;4198;414
The Rockaways;Other Services;2010;Number;2855;414
The Rockaways;Public Administration;2010;Number;2778;414
The Rockaways;Retail;2010;Number;3276;414
The Rockaways;Transportation, Warehousing, Wholesale;2010;Number;4569;414
The Rockaways;Construction and Manufacturing;2015;Number;5179;414
The Rockaways;Education;2015;Number;4754;414
The Rockaways;Health Care and Social Services;2015;Number;10152;414
The Rockaways;Hospitality, Accommodation, Restaurants;2015;Number;3606;414
The Rockaways;Information, Finance, Real Estate;2015;Number;4429;414
The Rockaways;Management and Professional Services;2015;Number;4916;414
The Rockaways;Other Services;2015;Number;2595;414
The Rockaways;Public Administration;2015;Number;3213;414
The Rockaways;Retail;2015;Number;3979;414
The Rockaways;Transportation, Warehousing, Wholesale;2015;Number;3852;414
The Rockaways;Construction and Manufacturing;2020;Number;4302;414
The Rockaways;Education;2020;Number;6444;414
The Rockaways;Health Care and Social Services;2020;Number;13058;414
The Rockaways;Hospitality, Accommodation, Restaurants;2020;Number;3645;414
The Rockaways;Information, Finance, Real Estate;2020;Number;3998;414
The Rockaways;Management and Professional Services;2020;Number;5241;414
The Rockaways;Other Services;2020;Number;3274;414
The Rockaways;Public Administration;2020;Number;3252;414
The Rockaways;Retail;2020;Number;4322;414
The Rockaways;Transportation, Warehousing, Wholesale;2020;Number;4736;414
The Rockaways;Construction and Manufacturing;2021;Number;4484;414
The Rockaways;Education;2021;Number;6490;414
The Rockaways;Health Care and Social Services;2021;Number;13796;414
The Rockaways;Hospitality, Accommodation, Restaurants;2021;Number;3634;414
The Rockaways;Information, Finance, Real Estate;2021;Number;3729;414
The Rockaways;Management and Professional Services;2021;Number;5536;414
The Rockaways;Other Services;2021;Number;3524;414
The Rockaways;Public Administration;2021;Number;3717;414
The Rockaways;Retail;2021;Number;4154;414
The Rockaways;Transportation, Warehousing, Wholesale;2021;Number;4629;414
Throgs Neck;Construction and Manufacturing;2010;Number;4335;210
Throgs Neck;Education;2010;Number;6531;210
Throgs Neck;Health Care and Social Services;2010;Number;10340;210
Throgs Neck;Hospitality, Accommodation, Restaurants;2010;Number;3048;210
Throgs Neck;Information, Finance, Real Estate;2010;Number;6708;210
Throgs Neck;Management and Professional Services;2010;Number;4954;210
Throgs Neck;Other Services;2010;Number;2219;210
Throgs Neck;Public Administration;2010;Number;3392;210
Throgs Neck;Retail;2010;Number;3764;210
Throgs Neck;Transportation, Warehousing, Wholesale;2010;Number;4805;210
Throgs Neck;Construction and Manufacturing;2015;Number;4071;210
Throgs Neck;Education;2015;Number;6301;210
Throgs Neck;Health Care and Social Services;2015;Number;13107;210
Throgs Neck;Hospitality, Accommodation, Restaurants;2015;Number;4588;210
Throgs Neck;Information, Finance, Real Estate;2015;Number;6210;210
Throgs Neck;Management and Professional Services;2015;Number;5422;210
Throgs Neck;Other Services;2015;Number;2461;210
Throgs Neck;Public Administration;2015;Number;3654;210
Throgs Neck;Retail;2015;Number;5154;210
Throgs Neck;Transportation, Warehousing, Wholesale;2015;Number;4220;210
Throgs Neck;Construction and Manufacturing;2020;Number;5171;210
Throgs Neck;Education;2020;Number;6035;210
Throgs Neck;Health Care and Social Services;2020;Number;13287;210
Throgs Neck;Hospitality, Accommodation, Restaurants;2020;Number;4924;210
Throgs Neck;Information, Finance, Real Estate;2020;Number;5414;210
Throgs Neck;Management and Professional Services;2020;Number;4940;210
Throgs Neck;Other Services;2020;Number;1692;210
Throgs Neck;Public Administration;2020;Number;3479;210
Throgs Neck;Retail;2020;Number;4511;210
Throgs Neck;Transportation, Warehousing, Wholesale;2020;Number;4675;210
Throgs Neck;Construction and Manufacturing;2021;Number;5350;210
Throgs Neck;Education;2021;Number;6355;210
Throgs Neck;Health Care and Social Services;2021;Number;13133;210
Throgs Neck;Hospitality, Accommodation, Restaurants;2021;Number;4767;210
Throgs Neck;Information, Finance, Real Estate;2021;Number;5079;210
Throgs Neck;Management and Professional Services;2021;Number;5171;210
Throgs Neck;Other Services;2021;Number;2006;210
Throgs Neck;Public Administration;2021;Number;3344;210
Throgs Neck;Retail;2021;Number;5050;210
Throgs Neck;Transportation, Warehousing, Wholesale;2021;Number;4950;210
Tottenville;Construction and Manufacturing;2010;Number;7567;503
Tottenville;Education;2010;Number;8330;503
Tottenville;Health Care and Social Services;2010;Number;9891;503
Tottenville;Hospitality, Accommodation, Restaurants;2010;Number;3985;503
Tottenville;Information, Finance, Real Estate;2010;Number;12932;503
Tottenville;Management and Professional Services;2010;Number;7565;503
Tottenville;Other Services;2010;Number;3167;503
Tottenville;Public Administration;2010;Number;6007;503
Tottenville;Retail;2010;Number;7108;503
Tottenville;Transportation, Warehousing, Wholesale;2010;Number;6485;503
Tottenville;Construction and Manufacturing;2015;Number;8060;503
Tottenville;Education;2015;Number;10345;503
Tottenville;Health Care and Social Services;2015;Number;11595;503
Tottenville;Hospitality, Accommodation, Restaurants;2015;Number;4262;503
Tottenville;Information, Finance, Real Estate;2015;Number;10348;503
Tottenville;Management and Professional Services;2015;Number;8853;503
Tottenville;Other Services;2015;Number;3152;503
Tottenville;Public Administration;2015;Number;5620;503
Tottenville;Retail;2015;Number;7413;503
Tottenville;Transportation, Warehousing, Wholesale;2015;Number;5792;503
Tottenville;Construction and Manufacturing;2020;Number;8527;503
Tottenville;Education;2020;Number;11363;503
Tottenville;Health Care and Social Services;2020;Number;12593;503
Tottenville;Hospitality, Accommodation, Restaurants;2020;Number;3735;503
Tottenville;Information, Finance, Real Estate;2020;Number;9522;503
Tottenville;Management and Professional Services;2020;Number;8610;503
Tottenville;Other Services;2020;Number;2448;503
Tottenville;Public Administration;2020;Number;6214;503
Tottenville;Retail;2020;Number;7328;503
Tottenville;Transportation, Warehousing, Wholesale;2020;Number;6442;503
Tottenville;Construction and Manufacturing;2021;Number;8451;503
Tottenville;Education;2021;Number;11557;503
Tottenville;Health Care and Social Services;2021;Number;13314;503
Tottenville;Hospitality, Accommodation, Restaurants;2021;Number;4231;503
Tottenville;Information, Finance, Real Estate;2021;Number;9970;503
Tottenville;Management and Professional Services;2021;Number;9094;503
Tottenville;Other Services;2021;Number;2451;503
Tottenville;Public Administration;2021;Number;6501;503
Tottenville;Retail;2021;Number;7334;503
Tottenville;Transportation, Warehousing, Wholesale;2021;Number;6507;503
Unionport/Soundview;Construction and Manufacturing;2010;Number;7390;209
Unionport/Soundview;Education;2010;Number;6445;209
Unionport/Soundview;Health Care and Social Services;2010;Number;16776;209
Unionport/Soundview;Hospitality, Accommodation, Restaurants;2010;Number;6522;209
Unionport/Soundview;Information, Finance, Real Estate;2010;Number;7089;209
Unionport/Soundview;Management and Professional Services;2010;Number;5474;209
Unionport/Soundview;Other Services;2010;Number;3825;209
Unionport/Soundview;Public Administration;2010;Number;3527;209
Unionport/Soundview;Retail;2010;Number;7975;209
Unionport/Soundview;Transportation, Warehousing, Wholesale;2010;Number;7053;209
Unionport/Soundview;Construction and Manufacturing;2015;Number;7585;209
Unionport/Soundview;Education;2015;Number;6191;209
Unionport/Soundview;Health Care and Social Services;2015;Number;16466;209
Unionport/Soundview;Hospitality, Accommodation, Restaurants;2015;Number;8776;209
Unionport/Soundview;Information, Finance, Real Estate;2015;Number;6939;209
Unionport/Soundview;Management and Professional Services;2015;Number;6700;209
Unionport/Soundview;Other Services;2015;Number;4262;209
Unionport/Soundview;Public Administration;2015;Number;2806;209
Unionport/Soundview;Retail;2015;Number;8538;209
Unionport/Soundview;Transportation, Warehousing, Wholesale;2015;Number;7079;209
Unionport/Soundview;Construction and Manufacturing;2020;Number;6694;209
Unionport/Soundview;Education;2020;Number;6007;209
Unionport/Soundview;Health Care and Social Services;2020;Number;19086;209
Unionport/Soundview;Hospitality, Accommodation, Restaurants;2020;Number;8633;209
Unionport/Soundview;Information, Finance, Real Estate;2020;Number;5202;209
Unionport/Soundview;Management and Professional Services;2020;Number;6498;209
Unionport/Soundview;Other Services;2020;Number;3369;209
Unionport/Soundview;Public Administration;2020;Number;3779;209
Unionport/Soundview;Retail;2020;Number;8276;209
Unionport/Soundview;Transportation, Warehousing, Wholesale;2020;Number;7642;209
Unionport/Soundview;Construction and Manufacturing;2021;Number;6651;209
Unionport/Soundview;Education;2021;Number;6111;209
Unionport/Soundview;Health Care and Social Services;2021;Number;19148;209
Unionport/Soundview;Hospitality, Accommodation, Restaurants;2021;Number;7776;209
Unionport/Soundview;Information, Finance, Real Estate;2021;Number;4846;209
Unionport/Soundview;Management and Professional Services;2021;Number;6341;209
Unionport/Soundview;Other Services;2021;Number;3066;209
Unionport/Soundview;Public Administration;2021;Number;3759;209
Unionport/Soundview;Retail;2021;Number;7807;209
Unionport/Soundview;Transportation, Warehousing, Wholesale;2021;Number;7941;209
University Heights;Construction and Manufacturing;2010;Number;4831;205
University Heights;Education;2010;Number;3257;205
University Heights;Health Care and Social Services;2010;Number;11727;205
University Heights;Hospitality, Accommodation, Restaurants;2010;Number;6250;205
University Heights;Information, Finance, Real Estate;2010;Number;3932;205
University Heights;Management and Professional Services;2010;Number;3445;205
University Heights;Other Services;2010;Number;4157;205
University Heights;Public Administration;2010;Number;1018;205
University Heights;Retail;2010;Number;6849;205
University Heights;Transportation, Warehousing, Wholesale;2010;Number;5221;205
University Heights;Construction and Manufacturing;2015;Number;4624;205
University Heights;Education;2015;Number;2499;205
University Heights;Health Care and Social Services;2015;Number;12939;205
University Heights;Hospitality, Accommodation, Restaurants;2015;Number;6848;205
University Heights;Information, Finance, Real Estate;2015;Number;3881;205
University Heights;Management and Professional Services;2015;Number;3972;205
University Heights;Other Services;2015;Number;4099;205
University Heights;Public Administration;2015;Number;1208;205
University Heights;Retail;2015;Number;7310;205
University Heights;Transportation, Warehousing, Wholesale;2015;Number;4332;205
University Heights;Construction and Manufacturing;2020;Number;4302;205
University Heights;Education;2020;Number;2933;205
University Heights;Health Care and Social Services;2020;Number;13114;205
University Heights;Hospitality, Accommodation, Restaurants;2020;Number;8085;205
University Heights;Information, Finance, Real Estate;2020;Number;3961;205
University Heights;Management and Professional Services;2020;Number;4376;205
University Heights;Other Services;2020;Number;2970;205
University Heights;Public Administration;2020;Number;1434;205
University Heights;Retail;2020;Number;6321;205
University Heights;Transportation, Warehousing, Wholesale;2020;Number;5865;205
University Heights;Construction and Manufacturing;2021;Number;4684;205
University Heights;Education;2021;Number;3077;205
University Heights;Health Care and Social Services;2021;Number;13939;205
University Heights;Hospitality, Accommodation, Restaurants;2021;Number;8566;205
University Heights;Information, Finance, Real Estate;2021;Number;4013;205
University Heights;Management and Professional Services;2021;Number;4752;205
University Heights;Other Services;2021;Number;3090;205
University Heights;Public Administration;2021;Number;1218;205
University Heights;Retail;2021;Number;6163;205
University Heights;Transportation, Warehousing, Wholesale;2021;Number;6327;205
Upper East Side;Construction and Manufacturing;2010;Number;5590;108
Upper East Side;Education;2010;Number;11148;108
Upper East Side;Health Care and Social Services;2010;Number;16561;108
Upper East Side;Hospitality, Accommodation, Restaurants;2010;Number;7898;108
Upper East Side;Information, Finance, Real Estate;2010;Number;38728;108
Upper East Side;Management and Professional Services;2010;Number;28576;108
Upper East Side;Other Services;2010;Number;4197;108
Upper East Side;Public Administration;2010;Number;3294;108
Upper East Side;Retail;2010;Number;7257;108
Upper East Side;Transportation, Warehousing, Wholesale;2010;Number;5127;108
Upper East Side;Construction and Manufacturing;2015;Number;5157;108
Upper East Side;Education;2015;Number;11594;108
Upper East Side;Health Care and Social Services;2015;Number;17290;108
Upper East Side;Hospitality, Accommodation, Restaurants;2015;Number;8809;108
Upper East Side;Information, Finance, Real Estate;2015;Number;38518;108
Upper East Side;Management and Professional Services;2015;Number;28138;108
Upper East Side;Other Services;2015;Number;3735;108
Upper East Side;Public Administration;2015;Number;3892;108
Upper East Side;Retail;2015;Number;8080;108
Upper East Side;Transportation, Warehousing, Wholesale;2015;Number;5408;108
Upper East Side;Construction and Manufacturing;2020;Number;6503;108
Upper East Side;Education;2020;Number;11368;108
Upper East Side;Health Care and Social Services;2020;Number;19630;108
Upper East Side;Hospitality, Accommodation, Restaurants;2020;Number;6534;108
Upper East Side;Information, Finance, Real Estate;2020;Number;33879;108
Upper East Side;Management and Professional Services;2020;Number;27092;108
Upper East Side;Other Services;2020;Number;5325;108
Upper East Side;Public Administration;2020;Number;2866;108
Upper East Side;Retail;2020;Number;5928;108
Upper East Side;Transportation, Warehousing, Wholesale;2020;Number;4600;108
Upper East Side;Construction and Manufacturing;2021;Number;6132;108
Upper East Side;Education;2021;Number;12744;108
Upper East Side;Health Care and Social Services;2021;Number;19569;108
Upper East Side;Hospitality, Accommodation, Restaurants;2021;Number;5893;108
Upper East Side;Information, Finance, Real Estate;2021;Number;33300;108
Upper East Side;Management and Professional Services;2021;Number;27655;108
Upper East Side;Other Services;2021;Number;5272;108
Upper East Side;Public Administration;2021;Number;2979;108
Upper East Side;Retail;2021;Number;6161;108
Upper East Side;Transportation, Warehousing, Wholesale;2021;Number;3849;108
Upper West Side;Construction and Manufacturing;2010;Number;4719;107
Upper West Side;Education;2010;Number;12455;107
Upper West Side;Health Care and Social Services;2010;Number;13662;107
Upper West Side;Hospitality, Accommodation, Restaurants;2010;Number;9713;107
Upper West Side;Information, Finance, Real Estate;2010;Number;30383;107
Upper West Side;Management and Professional Services;2010;Number;23987;107
Upper West Side;Other Services;2010;Number;4924;107
Upper West Side;Public Administration;2010;Number;2832;107
Upper West Side;Retail;2010;Number;5583;107
Upper West Side;Transportation, Warehousing, Wholesale;2010;Number;4151;107
Upper West Side;Construction and Manufacturing;2015;Number;3934;107
Upper West Side;Education;2015;Number;14558;107
Upper West Side;Health Care and Social Services;2015;Number;13002;107
Upper West Side;Hospitality, Accommodation, Restaurants;2015;Number;10118;107
Upper West Side;Information, Finance, Real Estate;2015;Number;30079;107
Upper West Side;Management and Professional Services;2015;Number;24866;107
Upper West Side;Other Services;2015;Number;3926;107
Upper West Side;Public Administration;2015;Number;2837;107
Upper West Side;Retail;2015;Number;4809;107
Upper West Side;Transportation, Warehousing, Wholesale;2015;Number;2934;107
Upper West Side;Construction and Manufacturing;2020;Number;5214;107
Upper West Side;Education;2020;Number;11782;107
Upper West Side;Health Care and Social Services;2020;Number;14478;107
Upper West Side;Hospitality, Accommodation, Restaurants;2020;Number;9826;107
Upper West Side;Information, Finance, Real Estate;2020;Number;26064;107
Upper West Side;Management and Professional Services;2020;Number;27503;107
Upper West Side;Other Services;2020;Number;3835;107
Upper West Side;Public Administration;2020;Number;3234;107
Upper West Side;Retail;2020;Number;4642;107
Upper West Side;Transportation, Warehousing, Wholesale;2020;Number;3041;107
Upper West Side;Construction and Manufacturing;2021;Number;4965;107
Upper West Side;Education;2021;Number;11274;107
Upper West Side;Health Care and Social Services;2021;Number;14281;107
Upper West Side;Hospitality, Accommodation, Restaurants;2021;Number;9200;107
Upper West Side;Information, Finance, Real Estate;2021;Number;26623;107
Upper West Side;Management and Professional Services;2021;Number;26877;107
Upper West Side;Other Services;2021;Number;4183;107
Upper West Side;Public Administration;2021;Number;3390;107
Upper West Side;Retail;2021;Number;4949;107
Upper West Side;Transportation, Warehousing, Wholesale;2021;Number;3682;107
Washington Heights;Construction and Manufacturing;2010;Number;8811;112
Washington Heights;Education;2010;Number;10749;112
Washington Heights;Health Care and Social Services;2010;Number;16042;112
Washington Heights;Hospitality, Accommodation, Restaurants;2010;Number;13646;112
Washington Heights;Information, Finance, Real Estate;2010;Number;10892;112
Washington Heights;Management and Professional Services;2010;Number;9782;112
Washington Heights;Other Services;2010;Number;7391;112
Washington Heights;Public Administration;2010;Number;2704;112
Washington Heights;Retail;2010;Number;10730;112
Washington Heights;Transportation, Warehousing, Wholesale;2010;Number;6530;112
Washington Heights;Construction and Manufacturing;2015;Number;7678;112
Washington Heights;Education;2015;Number;11575;112
Washington Heights;Health Care and Social Services;2015;Number;17777;112
Washington Heights;Hospitality, Accommodation, Restaurants;2015;Number;17079;112
Washington Heights;Information, Finance, Real Estate;2015;Number;11151;112
Washington Heights;Management and Professional Services;2015;Number;11035;112
Washington Heights;Other Services;2015;Number;6927;112
Washington Heights;Public Administration;2015;Number;1954;112
Washington Heights;Retail;2015;Number;11970;112
Washington Heights;Transportation, Warehousing, Wholesale;2015;Number;6783;112
Washington Heights;Construction and Manufacturing;2020;Number;8381;112
Washington Heights;Education;2020;Number;13175;112
Washington Heights;Health Care and Social Services;2020;Number;18846;112
Washington Heights;Hospitality, Accommodation, Restaurants;2020;Number;16249;112
Washington Heights;Information, Finance, Real Estate;2020;Number;11303;112
Washington Heights;Management and Professional Services;2020;Number;13052;112
Washington Heights;Other Services;2020;Number;6987;112
Washington Heights;Public Administration;2020;Number;2832;112
Washington Heights;Retail;2020;Number;11332;112
Washington Heights;Transportation, Warehousing, Wholesale;2020;Number;7075;112
Washington Heights;Construction and Manufacturing;2021;Number;8193;112
Washington Heights;Education;2021;Number;13174;112
Washington Heights;Health Care and Social Services;2021;Number;20422;112
Washington Heights;Hospitality, Accommodation, Restaurants;2021;Number;15289;112
Washington Heights;Information, Finance, Real Estate;2021;Number;11797;112
Washington Heights;Management and Professional Services;2021;Number;12810;112
Washington Heights;Other Services;2021;Number;6436;112
Washington Heights;Public Administration;2021;Number;2821;112
Washington Heights;Retail;2021;Number;11084;112
Washington Heights;Transportation, Warehousing, Wholesale;2021;Number;7459;112
Williamsbridge;Construction and Manufacturing;2010;Number;5283;212
Williamsbridge;Education;2010;Number;5268;212
Williamsbridge;Health Care and Social Services;2010;Number;20098;212
Williamsbridge;Hospitality, Accommodation, Restaurants;2010;Number;3974;212
Williamsbridge;Information, Finance, Real Estate;2010;Number;5109;212
Williamsbridge;Management and Professional Services;2010;Number;4322;212
Williamsbridge;Other Services;2010;Number;3863;212
Williamsbridge;Public Administration;2010;Number;2931;212
Williamsbridge;Retail;2010;Number;6432;212
Williamsbridge;Transportation, Warehousing, Wholesale;2010;Number;5241;212
Williamsbridge;Construction and Manufacturing;2015;Number;4934;212
Williamsbridge;Education;2015;Number;5643;212
Williamsbridge;Health Care and Social Services;2015;Number;18720;212
Williamsbridge;Hospitality, Accommodation, Restaurants;2015;Number;4308;212
Williamsbridge;Information, Finance, Real Estate;2015;Number;5158;212
Williamsbridge;Management and Professional Services;2015;Number;5103;212
Williamsbridge;Other Services;2015;Number;3959;212
Williamsbridge;Public Administration;2015;Number;2551;212
Williamsbridge;Retail;2015;Number;6713;212
Williamsbridge;Transportation, Warehousing, Wholesale;2015;Number;4760;212
Williamsbridge;Construction and Manufacturing;2020;Number;5066;212
Williamsbridge;Education;2020;Number;5805;212
Williamsbridge;Health Care and Social Services;2020;Number;21621;212
Williamsbridge;Hospitality, Accommodation, Restaurants;2020;Number;5313;212
Williamsbridge;Information, Finance, Real Estate;2020;Number;4872;212
Williamsbridge;Management and Professional Services;2020;Number;5978;212
Williamsbridge;Other Services;2020;Number;3741;212
Williamsbridge;Public Administration;2020;Number;2783;212
Williamsbridge;Retail;2020;Number;6627;212
Williamsbridge;Transportation, Warehousing, Wholesale;2020;Number;6485;212
Williamsbridge;Construction and Manufacturing;2021;Number;5500;212
Williamsbridge;Education;2021;Number;5872;212
Williamsbridge;Health Care and Social Services;2021;Number;21592;212
Williamsbridge;Hospitality, Accommodation, Restaurants;2021;Number;5300;212
Williamsbridge;Information, Finance, Real Estate;2021;Number;4679;212
Williamsbridge;Management and Professional Services;2021;Number;6668;212
Williamsbridge;Other Services;2021;Number;3801;212
Williamsbridge;Public Administration;2021;Number;2845;212
Williamsbridge;Retail;2021;Number;6514;212
Williamsbridge;Transportation, Warehousing, Wholesale;2021;Number;6458;212
Williamsburg/Greenpoint;Construction and Manufacturing;2010;Number;8240;301
Williamsburg/Greenpoint;Education;2010;Number;6486;301
Williamsburg/Greenpoint;Health Care and Social Services;2010;Number;6386;301
Williamsburg/Greenpoint;Hospitality, Accommodation, Restaurants;2010;Number;9900;301
Williamsburg/Greenpoint;Information, Finance, Real Estate;2010;Number;9473;301
Williamsburg/Greenpoint;Management and Professional Services;2010;Number;11670;301
Williamsburg/Greenpoint;Other Services;2010;Number;3188;301
Williamsburg/Greenpoint;Public Administration;2010;Number;1507;301
Williamsburg/Greenpoint;Retail;2010;Number;5686;301
Williamsburg/Greenpoint;Transportation, Warehousing, Wholesale;2010;Number;4260;301
Williamsburg/Greenpoint;Construction and Manufacturing;2015;Number;7149;301
Williamsburg/Greenpoint;Education;2015;Number;8487;301
Williamsburg/Greenpoint;Health Care and Social Services;2015;Number;6576;301
Williamsburg/Greenpoint;Hospitality, Accommodation, Restaurants;2015;Number;9959;301
Williamsburg/Greenpoint;Information, Finance, Real Estate;2015;Number;13543;301
Williamsburg/Greenpoint;Management and Professional Services;2015;Number;16583;301
Williamsburg/Greenpoint;Other Services;2015;Number;3813;301
Williamsburg/Greenpoint;Public Administration;2015;Number;1575;301
Williamsburg/Greenpoint;Retail;2015;Number;8353;301
Williamsburg/Greenpoint;Transportation, Warehousing, Wholesale;2015;Number;4227;301
Williamsburg/Greenpoint;Construction and Manufacturing;2020;Number;6184;301
Williamsburg/Greenpoint;Education;2020;Number;7814;301
Williamsburg/Greenpoint;Health Care and Social Services;2020;Number;8354;301
Williamsburg/Greenpoint;Hospitality, Accommodation, Restaurants;2020;Number;10002;301
Williamsburg/Greenpoint;Information, Finance, Real Estate;2020;Number;16035;301
Williamsburg/Greenpoint;Management and Professional Services;2020;Number;21183;301
Williamsburg/Greenpoint;Other Services;2020;Number;3648;301
Williamsburg/Greenpoint;Public Administration;2020;Number;2141;301
Williamsburg/Greenpoint;Retail;2020;Number;8137;301
Williamsburg/Greenpoint;Transportation, Warehousing, Wholesale;2020;Number;4713;301
Williamsburg/Greenpoint;Construction and Manufacturing;2021;Number;6386;301
Williamsburg/Greenpoint;Education;2021;Number;8131;301
Williamsburg/Greenpoint;Health Care and Social Services;2021;Number;8591;301
Williamsburg/Greenpoint;Hospitality, Accommodation, Restaurants;2021;Number;10640;301
Williamsburg/Greenpoint;Information, Finance, Real Estate;2021;Number;18185;301
Williamsburg/Greenpoint;Management and Professional Services;2021;Number;22276;301
Williamsburg/Greenpoint;Other Services;2021;Number;3704;301
Williamsburg/Greenpoint;Public Administration;2021;Number;2441;301
Williamsburg/Greenpoint;Retail;2021;Number;8270;301
Williamsburg/Greenpoint;Transportation, Warehousing, Wholesale;2021;Number;5170;301
Woodhaven;Construction and Manufacturing;2010;Number;8384;409
Woodhaven;Education;2010;Number;4643;409
Woodhaven;Health Care and Social Services;2010;Number;10576;409
Woodhaven;Hospitality, Accommodation, Restaurants;2010;Number;5993;409
Woodhaven;Information, Finance, Real Estate;2010;Number;6896;409
Woodhaven;Management and Professional Services;2010;Number;7546;409
Woodhaven;Other Services;2010;Number;4419;409
Woodhaven;Public Administration;2010;Number;2997;409
Woodhaven;Retail;2010;Number;7004;409
Woodhaven;Transportation, Warehousing, Wholesale;2010;Number;8317;409
Woodhaven;Construction and Manufacturing;2015;Number;8913;409
Woodhaven;Education;2015;Number;5290;409
Woodhaven;Health Care and Social Services;2015;Number;11321;409
Woodhaven;Hospitality, Accommodation, Restaurants;2015;Number;7428;409
Woodhaven;Information, Finance, Real Estate;2015;Number;6719;409
Woodhaven;Management and Professional Services;2015;Number;7821;409
Woodhaven;Other Services;2015;Number;4665;409
Woodhaven;Public Administration;2015;Number;2820;409
Woodhaven;Retail;2015;Number;8308;409
Woodhaven;Transportation, Warehousing, Wholesale;2015;Number;8802;409
Woodhaven;Construction and Manufacturing;2020;Number;9074;409
Woodhaven;Education;2020;Number;4985;409
Woodhaven;Health Care and Social Services;2020;Number;12396;409
Woodhaven;Hospitality, Accommodation, Restaurants;2020;Number;7413;409
Woodhaven;Information, Finance, Real Estate;2020;Number;6155;409
Woodhaven;Management and Professional Services;2020;Number;7638;409
Woodhaven;Other Services;2020;Number;4030;409
Woodhaven;Public Administration;2020;Number;2465;409
Woodhaven;Retail;2020;Number;6935;409
Woodhaven;Transportation, Warehousing, Wholesale;2020;Number;9101;409
Woodhaven;Construction and Manufacturing;2021;Number;8674;409
Woodhaven;Education;2021;Number;5597;409
Woodhaven;Health Care and Social Services;2021;Number;13373;409
Woodhaven;Hospitality, Accommodation, Restaurants;2021;Number;7426;409
Woodhaven;Information, Finance, Real Estate;2021;Number;6899;409
Woodhaven;Management and Professional Services;2021;Number;8434;409
Woodhaven;Other Services;2021;Number;4379;409
Woodhaven;Public Administration;2021;Number;2754;409
Woodhaven;Retail;2021;Number;7235;409
Woodhaven;Transportation, Warehousing, Wholesale;2021;Number;9635;409
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
