Location;Age Group;TimeFrame;DataFormat;Data;Fips
;;;;;
Borough Park;Children Under 18 Years;2007;Number;62152;312
;;;;;
Borough Park;Youth 18 to 24 Years;2007;Number;18604;312
;;;;;
Borough Park;Adults 25 Years and Older;2008;Number;92692;312
;;;;;
Borough Park;Children Under 18 Years;2008;Number;60385;312
;;;;;
Borough Park;Youth 18 to 24 Years;2008;Number;17215;312
;;;;;
Borough Park;Adults 25 Years and Older;2009;Number;92122;312
;;;;;
Borough Park;Children Under 18 Years;2009;Number;57671;312
;;;;;
Borough Park;Youth 18 to 24 Years;2009;Number;13852;312
;;;;;
Borough Park;Adults 25 Years and Older;2010;Number;92618;312
;;;;;
Borough Park;Children Under 18 Years;2010;Number;57832;312
;;;;;
Borough Park;Youth 18 to 24 Years;2010;Number;18465;312
;;;;;
Borough Park;Adults 25 Years and Older;2011;Number;85461;312
;;;;;
Borough Park;Children Under 18 Years;2011;Number;60480;312
;;;;;
Borough Park;Youth 18 to 24 Years;2011;Number;16146;312
;;;;;
Borough Park;Adults 25 Years and Older;2012;Number;92242;312
;;;;;
Borough Park;Children Under 18 Years;2012;Number;52835;312
;;;;;
Borough Park;Youth 18 to 24 Years;2012;Number;17275;312
;;;;;
Borough Park;Adults 25 Years and Older;2013;Number;88599;312
;;;;;
Borough Park;Children Under 18 Years;2013;Number;55160;312
;;;;;
Borough Park;Youth 18 to 24 Years;2013;Number;17277;312
;;;;;
Borough Park;Adults 25 Years and Older;2014;Number;91710;312
;;;;;
Borough Park;Children Under 18 Years;2014;Number;63583;312
;;;;;
Borough Park;Youth 18 to 24 Years;2014;Number;14718;312
;;;;;
Borough Park;Adults 25 Years and Older;2015;Number;89821;312
;;;;;
Borough Park;Children Under 18 Years;2015;Number;57310;312
;;;;;
Borough Park;Youth 18 to 24 Years;2015;Number;14725;312
;;;;;
Borough Park;Adults 25 Years and Older;2016;Number;81162;312
;;;;;
Borough Park;Children Under 18 Years;2016;Number;56527;312
;;;;;
Borough Park;Youth 18 to 24 Years;2016;Number;13561;312
;;;;;
Borough Park;Adults 25 Years and Older;2017;Number;82628;312
;;;;;
Borough Park;Children Under 18 Years;2017;Number;51655;312
;;;;;
Borough Park;Youth 18 to 24 Years;2017;Number;12273;312
;;;;;
Borough Park;Adults 25 Years and Older;2018;Number;74897;312
;;;;;
Borough Park;Children Under 18 Years;2018;Number;50224;312
;;;;;
Borough Park;Youth 18 to 24 Years;2018;Number;13449;312
;;;;;
Borough Park;Adults 25 Years and Older;2019;Number;83057;312
;;;;;
Borough Park;Children Under 18 Years;2019;Number;57939;312
;;;;;
Borough Park;Youth 18 to 24 Years;2019;Number;12474;312
;;;;;
Borough Park;Children Under 18 Years;2021;Number;67809;312
;;;;;
Borough Park;Youth 18 to 24 Years;2021;Number;14346;312
;;;;;
Borough Park;Adults 25 Years and Older;2021;Number;90098;312
;;;;;
Borough Park;Children Under 18 Years;2022;Number;73729;312
;;;;;
Borough Park;Youth 18 to 24 Years;2022;Number;18096;312
;;;;;
Borough Park;Adults 25 Years and Older;2022;Number;99543;312
;;;;;
Brownsville;Adults 25 Years and Older;2005;Number;63796;316
;;;;;
Brownsville;Children Under 18 Years;2005;Number;36084;316
;;;;;
Brownsville;Youth 18 to 24 Years;2005;Number;11256;316
;;;;;
Brownsville;Adults 25 Years and Older;2006;Number;65436;316
;;;;;
Brownsville;Children Under 18 Years;2006;Number;39260;316
;;;;;
Brownsville;Youth 18 to 24 Years;2006;Number;12240;316
;;;;;
Brownsville;Adults 25 Years and Older;2007;Number;65130;316
;;;;;
Brownsville;Children Under 18 Years;2007;Number;39933;316
;;;;;
Brownsville;Youth 18 to 24 Years;2007;Number;15739;316
;;;;;
Brownsville;Adults 25 Years and Older;2008;Number;60937;316
;;;;;
Brownsville;Children Under 18 Years;2008;Number;38357;316
;;;;;
Brownsville;Youth 18 to 24 Years;2008;Number;14208;316
;;;;;
Brownsville;Adults 25 Years and Older;2009;Number;66695;316
;;;;;
Brownsville;Children Under 18 Years;2009;Number;39715;316
;;;;;
Brownsville;Youth 18 to 24 Years;2009;Number;11982;316
;;;;;
Brownsville;Adults 25 Years and Older;2010;Number;66400;316
;;;;;
Brownsville;Children Under 18 Years;2010;Number;36382;316
;;;;;
Brownsville;Youth 18 to 24 Years;2010;Number;12651;316
;;;;;
Brownsville;Adults 25 Years and Older;2011;Number;72928;316
;;;;;
Brownsville;Children Under 18 Years;2011;Number;38019;316
;;;;;
Brownsville;Youth 18 to 24 Years;2011;Number;15055;316
;;;;;
Brownsville;Adults 25 Years and Older;2012;Number;74297;316
;;;;;
Brownsville;Children Under 18 Years;2012;Number;39979;316
;;;;;
Brownsville;Youth 18 to 24 Years;2012;Number;14588;316
;;;;;
Brownsville;Adults 25 Years and Older;2013;Number;76505;316
;;;;;
Brownsville;Children Under 18 Years;2013;Number;37000;316
;;;;;
Brownsville;Youth 18 to 24 Years;2013;Number;14595;316
;;;;;
Brownsville;Adults 25 Years and Older;2014;Number;75261;316
;;;;;
Brownsville;Children Under 18 Years;2014;Number;36921;316
;;;;;
Brownsville;Youth 18 to 24 Years;2014;Number;11590;316
;;;;;
Brownsville;Adults 25 Years and Older;2015;Number;81110;316
;;;;;
Brownsville;Children Under 18 Years;2015;Number;32651;316
;;;;;
Brownsville;Youth 18 to 24 Years;2015;Number;13707;316
;;;;;
Brownsville;Adults 25 Years and Older;2016;Number;73342;316
;;;;;
Brownsville;Children Under 18 Years;2016;Number;25736;316
;;;;;
Brownsville;Youth 18 to 24 Years;2016;Number;10580;316
;;;;;
Brownsville;Adults 25 Years and Older;2017;Number;78518;316
;;;;;
Brownsville;Children Under 18 Years;2017;Number;23056;316
;;;;;
Brownsville;Youth 18 to 24 Years;2017;Number;9937;316
;;;;;
Brownsville;Adults 25 Years and Older;2018;Number;85307;316
;;;;;
Brownsville;Children Under 18 Years;2018;Number;27577;316
;;;;;
Brownsville;Youth 18 to 24 Years;2018;Number;9244;316
;;;;;
Brownsville;Adults 25 Years and Older;2019;Number;82983;316
;;;;;
Brownsville;Children Under 18 Years;2019;Number;32263;316
;;;;;
Brownsville;Youth 18 to 24 Years;2019;Number;13123;316
;;;;;
Brownsville;Children Under 18 Years;2021;Number;23041;316
;;;;;
Brownsville;Youth 18 to 24 Years;2021;Number;10740;316
;;;;;
Brownsville;Adults 25 Years and Older;2021;Number;90175;316
;;;;;
Brownsville;Children Under 18 Years;2022;Number;22606;316
;;;;;
Brownsville;Youth 18 to 24 Years;2022;Number;9197;316
;;;;;
Brownsville;Adults 25 Years and Older;2022;Number;68024;316
;;;;;
Bushwick;Adults 25 Years and Older;2005;Number;67553;304
;;;;;
Bushwick;Children Under 18 Years;2005;Number;36909;304
;;;;;
Bushwick;Youth 18 to 24 Years;2005;Number;11121;304
;;;;;
Bushwick;Adults 25 Years and Older;2006;Number;72862;304
;;;;;
Bushwick;Children Under 18 Years;2006;Number;37740;304
;;;;;
Bushwick;Youth 18 to 24 Years;2006;Number;13269;304
;;;;;
Bushwick;Adults 25 Years and Older;2007;Number;75220;304
;;;;;
Bushwick;Children Under 18 Years;2007;Number;37366;304
;;;;;
Bushwick;Youth 18 to 24 Years;2007;Number;17394;304
;;;;;
Bushwick;Adults 25 Years and Older;2008;Number;76473;304
;;;;;
Bushwick;Children Under 18 Years;2008;Number;34767;304
;;;;;
Bushwick;Youth 18 to 24 Years;2008;Number;16256;304
;;;;;
Bushwick;Adults 25 Years and Older;2009;Number;79393;304
;;;;;
Bushwick;Children Under 18 Years;2009;Number;38137;304
;;;;;
Bushwick;Youth 18 to 24 Years;2009;Number;17339;304
;;;;;
Bushwick;Adults 25 Years and Older;2010;Number;85384;304
;;;;;
Bushwick;Children Under 18 Years;2010;Number;34144;304
;;;;;
Bushwick;Youth 18 to 24 Years;2010;Number;20909;304
;;;;;
Bushwick;Adults 25 Years and Older;2011;Number;88140;304
;;;;;
Bushwick;Children Under 18 Years;2011;Number;32232;304
;;;;;
Bushwick;Youth 18 to 24 Years;2011;Number;18391;304
;;;;;
Bushwick;Adults 25 Years and Older;2012;Number;89573;304
;;;;;
Bushwick;Children Under 18 Years;2012;Number;35226;304
;;;;;
Bushwick;Youth 18 to 24 Years;2012;Number;18983;304
;;;;;
Bushwick;Adults 25 Years and Older;2013;Number;93382;304
;;;;;
Bushwick;Children Under 18 Years;2013;Number;32367;304
;;;;;
Bushwick;Youth 18 to 24 Years;2013;Number;20046;304
;;;;;
Bushwick;Adults 25 Years and Older;2014;Number;88277;304
;;;;;
Bushwick;Children Under 18 Years;2014;Number;29083;304
;;;;;
Bushwick;Youth 18 to 24 Years;2014;Number;20008;304
;;;;;
Bushwick;Adults 25 Years and Older;2015;Number;81313;304
;;;;;
Bushwick;Children Under 18 Years;2015;Number;25782;304
;;;;;
Bushwick;Youth 18 to 24 Years;2015;Number;14915;304
;;;;;
Bushwick;Adults 25 Years and Older;2016;Number;93926;304
;;;;;
Bushwick;Children Under 18 Years;2016;Number;27579;304
;;;;;
Bushwick;Youth 18 to 24 Years;2016;Number;17801;304
;;;;;
Bushwick;Adults 25 Years and Older;2017;Number;92396;304
;;;;;
Bushwick;Children Under 18 Years;2017;Number;30302;304
;;;;;
Bushwick;Youth 18 to 24 Years;2017;Number;17776;304
;;;;;
Bushwick;Adults 25 Years and Older;2018;Number;84737;304
;;;;;
Bushwick;Children Under 18 Years;2018;Number;20687;304
;;;;;
Bushwick;Youth 18 to 24 Years;2018;Number;15764;304
;;;;;
Bushwick;Adults 25 Years and Older;2019;Number;92015;304
;;;;;
Bushwick;Children Under 18 Years;2019;Number;20666;304
;;;;;
Bushwick;Youth 18 to 24 Years;2019;Number;14869;304
;;;;;
Bushwick;Children Under 18 Years;2021;Number;17096;304
;;;;;
Bushwick;Youth 18 to 24 Years;2021;Number;9714;304
;;;;;
Bushwick;Adults 25 Years and Older;2021;Number;87884;304
;;;;;
Bushwick;Children Under 18 Years;2022;Number;14011;304
;;;;;
Bushwick;Youth 18 to 24 Years;2022;Number;9829;304
;;;;;
Bushwick;Adults 25 Years and Older;2022;Number;70583;304
;;;;;
Canarsie;Adults 25 Years and Older;2005;Number;122285;318
;;;;;
Canarsie;Children Under 18 Years;2005;Number;47774;318
;;;;;
Canarsie;Youth 18 to 24 Years;2005;Number;17957;318
;;;;;
Canarsie;Adults 25 Years and Older;2006;Number;129542;318
;;;;;
Canarsie;Children Under 18 Years;2006;Number;53171;318
;;;;;
Canarsie;Youth 18 to 24 Years;2006;Number;21887;318
;;;;;
Canarsie;Adults 25 Years and Older;2007;Number;132773;318
;;;;;
Canarsie;Children Under 18 Years;2007;Number;48641;318
;;;;;
Canarsie;Youth 18 to 24 Years;2007;Number;20973;318
;;;;;
Canarsie;Adults 25 Years and Older;2008;Number;133443;318
;;;;;
Canarsie;Children Under 18 Years;2008;Number;52335;318
;;;;;
Canarsie;Youth 18 to 24 Years;2008;Number;21169;318
;;;;;
Canarsie;Adults 25 Years and Older;2009;Number;138040;318
;;;;;
Canarsie;Children Under 18 Years;2009;Number;55894;318
;;;;;
Canarsie;Youth 18 to 24 Years;2009;Number;19508;318
;;;;;
Canarsie;Adults 25 Years and Older;2010;Number;130582;318
;;;;;
Canarsie;Children Under 18 Years;2010;Number;47499;318
;;;;;
Canarsie;Youth 18 to 24 Years;2010;Number;24848;318
;;;;;
Canarsie;Adults 25 Years and Older;2011;Number;136095;318
;;;;;
Canarsie;Children Under 18 Years;2011;Number;47383;318
;;;;;
Canarsie;Youth 18 to 24 Years;2011;Number;21617;318
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
;;;;;
Canarsie;Adults 25 Years and Older;2012;Number;135659;318
;;;;;
Canarsie;Children Under 18 Years;2012;Number;49170;318
;;;;;
Canarsie;Youth 18 to 24 Years;2012;Number;19329;318
;;;;;
Canarsie;Adults 25 Years and Older;2013;Number;135504;318
;;;;;
Canarsie;Children Under 18 Years;2013;Number;45058;318
;;;;;
Canarsie;Youth 18 to 24 Years;2013;Number;21255;318
;;;;;
Canarsie;Adults 25 Years and Older;2014;Number;142018;318
;;;;;
Canarsie;Children Under 18 Years;2014;Number;47869;318
;;;;;
Canarsie;Youth 18 to 24 Years;2014;Number;21070;318
;;;;;
Canarsie;Adults 25 Years and Older;2015;Number;141404;318
;;;;;
Canarsie;Children Under 18 Years;2015;Number;51416;318
;;;;;
Canarsie;Youth 18 to 24 Years;2015;Number;20422;318
;;;;;
Canarsie;Adults 25 Years and Older;2016;Number;139348;318
;;;;;
Canarsie;Children Under 18 Years;2016;Number;49904;318
;;;;;
Canarsie;Youth 18 to 24 Years;2016;Number;18839;318
;;;;;
Canarsie;Adults 25 Years and Older;2017;Number;145979;318
;;;;;
Canarsie;Children Under 18 Years;2017;Number;52170;318
;;;;;
Canarsie;Youth 18 to 24 Years;2017;Number;17488;318
;;;;;
Canarsie;Adults 25 Years and Older;2018;Number;133584;318
;;;;;
Canarsie;Children Under 18 Years;2018;Number;46656;318
;;;;;
Canarsie;Youth 18 to 24 Years;2018;Number;14786;318
;;;;;
Canarsie;Adults 25 Years and Older;2019;Number;139956;318
;;;;;
Canarsie;Children Under 18 Years;2019;Number;42388;318
;;;;;
Canarsie;Youth 18 to 24 Years;2019;Number;14551;318
;;;;;
Canarsie;Children Under 18 Years;2021;Number;47326;318
;;;;;
Canarsie;Youth 18 to 24 Years;2021;Number;14501;318
;;;;;
Canarsie;Adults 25 Years and Older;2021;Number;134392;318
;;;;;
Canarsie;Children Under 18 Years;2022;Number;38846;318
;;;;;
Canarsie;Youth 18 to 24 Years;2022;Number;16711;318
;;;;;
Canarsie;Adults 25 Years and Older;2022;Number;134331;318
;;;;;
Central Harlem;Adults 25 Years and Older;2005;Number;72997;110
;;;;;
Central Harlem;Children Under 18 Years;2005;Number;34032;110
;;;;;
Central Harlem;Youth 18 to 24 Years;2005;Number;11262;110
;;;;;
Central Harlem;Adults 25 Years and Older;2006;Number;75188;110
;;;;;
Central Harlem;Children Under 18 Years;2006;Number;31025;110
;;;;;
Central Harlem;Youth 18 to 24 Years;2006;Number;11930;110
;;;;;
Central Harlem;Adults 25 Years and Older;2007;Number;81722;110
;;;;;
Central Harlem;Children Under 18 Years;2007;Number;30717;110
;;;;;
Central Harlem;Youth 18 to 24 Years;2007;Number;12444;110
;;;;;
Central Harlem;Adults 25 Years and Older;2008;Number;79718;110
;;;;;
Central Harlem;Children Under 18 Years;2008;Number;33620;110
;;;;;
Central Harlem;Youth 18 to 24 Years;2008;Number;12537;110
;;;;;
Central Harlem;Adults 25 Years and Older;2009;Number;81834;110
;;;;;
Central Harlem;Children Under 18 Years;2009;Number;27991;110
;;;;;
Central Harlem;Youth 18 to 24 Years;2009;Number;12511;110
;;;;;
Central Harlem;Adults 25 Years and Older;2010;Number;85569;110
;;;;;
Central Harlem;Children Under 18 Years;2010;Number;25953;110
;;;;;
Central Harlem;Youth 18 to 24 Years;2010;Number;15036;110
;;;;;
Central Harlem;Adults 25 Years and Older;2011;Number;83694;110
;;;;;
Central Harlem;Children Under 18 Years;2011;Number;24809;110
;;;;;
Central Harlem;Youth 18 to 24 Years;2011;Number;15021;110
;;;;;
Central Harlem;Adults 25 Years and Older;2012;Number;90123;110
;;;;;
Central Harlem;Children Under 18 Years;2012;Number;34523;110
;;;;;
Central Harlem;Youth 18 to 24 Years;2012;Number;13610;110
;;;;;
Central Harlem;Adults 25 Years and Older;2013;Number;98375;110
;;;;;
Central Harlem;Children Under 18 Years;2013;Number;32308;110
;;;;;
Central Harlem;Youth 18 to 24 Years;2013;Number;17751;110
;;;;;
Central Harlem;Adults 25 Years and Older;2014;Number;93661;110
;;;;;
Central Harlem;Children Under 18 Years;2014;Number;26623;110
;;;;;
Central Harlem;Youth 18 to 24 Years;2014;Number;11743;110
;;;;;
Central Harlem;Adults 25 Years and Older;2015;Number;94196;110
;;;;;
Central Harlem;Children Under 18 Years;2015;Number;31344;110
;;;;;
Central Harlem;Youth 18 to 24 Years;2015;Number;14669;110
;;;;;
Central Harlem;Adults 25 Years and Older;2016;Number;101580;110
;;;;;
Central Harlem;Children Under 18 Years;2016;Number;28703;110
;;;;;
Central Harlem;Youth 18 to 24 Years;2016;Number;13204;110
;;;;;
Central Harlem;Adults 25 Years and Older;2017;Number;106493;110
;;;;;
Central Harlem;Children Under 18 Years;2017;Number;28180;110
;;;;;
Central Harlem;Youth 18 to 24 Years;2017;Number;12769;110
;;;;;
Central Harlem;Adults 25 Years and Older;2018;Number;104154;110
;;;;;
Central Harlem;Children Under 18 Years;2018;Number;30990;110
;;;;;
Central Harlem;Youth 18 to 24 Years;2018;Number;11165;110
;;;;;
Central Harlem;Adults 25 Years and Older;2019;Number;97222;110
;;;;;
Central Harlem;Children Under 18 Years;2019;Number;28233;110
;;;;;
Central Harlem;Youth 18 to 24 Years;2019;Number;10896;110
;;;;;
Central Harlem;Children Under 18 Years;2021;Number;28395;110
;;;;;
Central Harlem;Youth 18 to 24 Years;2021;Number;6297;110
;;;;;
Central Harlem;Adults 25 Years and Older;2021;Number;94100;110
;;;;;
Central Harlem;Children Under 18 Years;2022;Number;26084;110
;;;;;
Central Harlem;Youth 18 to 24 Years;2022;Number;12448;110
;;;;;
Central Harlem;Adults 25 Years and Older;2022;Number;100421;110
;;;;;
Chelsea/Clinton;Adults 25 Years and Older;2005;Number;75140.83102;104
;;;;;
Chelsea/Clinton;Children Under 18 Years;2005;Number;6957.06474;104
;;;;;
Chelsea/Clinton;Youth 18 to 24 Years;2005;Number;6656.49608;104
;;;;;
Chelsea/Clinton;Adults 25 Years and Older;2006;Number;71907.21879;104
;;;;;
Chelsea/Clinton;Children Under 18 Years;2006;Number;7480.89393;104
;;;;;
Chelsea/Clinton;Youth 18 to 24 Years;2006;Number;8209.32306;104
;;;;;
Chelsea/Clinton;Adults 25 Years and Older;2007;Number;74958.2239;104
;;;;;
Chelsea/Clinton;Children Under 18 Years;2007;Number;6278.6193;104
;;;;;
Chelsea/Clinton;Youth 18 to 24 Years;2007;Number;7513.54994;104
;;;;;
Chelsea/Clinton;Adults 25 Years and Older;2008;Number;81427.44771;104
;;;;;
Chelsea/Clinton;Children Under 18 Years;2008;Number;7870.76679;104
;;;;;
Chelsea/Clinton;Youth 18 to 24 Years;2008;Number;7440.24051;104
;;;;;
Chelsea/Clinton;Adults 25 Years and Older;2009;Number;79060.88608;104
;;;;;
Chelsea/Clinton;Children Under 18 Years;2009;Number;7696.82351;104
;;;;;
Chelsea/Clinton;Youth 18 to 24 Years;2009;Number;11524.90857;104
;;;;;
Chelsea/Clinton;Adults 25 Years and Older;2010;Number;70930.20404;104
;;;;;
Chelsea/Clinton;Children Under 18 Years;2010;Number;6918.41068;104
;;;;;
Chelsea/Clinton;Youth 18 to 24 Years;2010;Number;11769.49548;104
;;;;;
Chelsea/Clinton;Adults 25 Years and Older;2011;Number;78933.59426;104
;;;;;
Chelsea/Clinton;Children Under 18 Years;2011;Number;8621.85521;104
;;;;;
Chelsea/Clinton;Youth 18 to 24 Years;2011;Number;7780.79613;104
;;;;;
Chelsea/Clinton;Adults 25 Years and Older;2012;Number;76972.90028;104
;;;;;
Chelsea/Clinton;Children Under 18 Years;2012;Number;7726.81373;104
;;;;;
Chelsea/Clinton;Youth 18 to 24 Years;2012;Number;9314.96253;104
;;;;;
Chelsea/Clinton;Adults 25 Years and Older;2013;Number;77872.6069;104
;;;;;
Chelsea/Clinton;Children Under 18 Years;2013;Number;9318.96123;104
;;;;;
Chelsea/Clinton;Youth 18 to 24 Years;2013;Number;10773.82015;104
;;;;;
Chelsea/Clinton;Adults 25 Years and Older;2014;Number;82379.80383;104
;;;;;
Chelsea/Clinton;Children Under 18 Years;2014;Number;8439.24809;104
;;;;;
Chelsea/Clinton;Youth 18 to 24 Years;2014;Number;8779.8037;104
;;;;;
Chelsea/Clinton;Adults 25 Years and Older;2015;Number;88532.712;104
;;;;;
Chelsea/Clinton;Children Under 18 Years;2015;Number;8963.694;104
;;;;;
Chelsea/Clinton;Youth 18 to 24 Years;2015;Number;8801.19;104
;;;;;
Chelsea/Clinton;Adults 25 Years and Older;2016;Number;76521.83591;104
;;;;;
Chelsea/Clinton;Children Under 18 Years;2016;Number;7623.702;104
;;;;;
Chelsea/Clinton;Youth 18 to 24 Years;2016;Number;9258.96409;104
;;;;;
Chelsea/Clinton;Adults 25 Years and Older;2017;Number;85050.26637;104
;;;;;
Chelsea/Clinton;Children Under 18 Years;2017;Number;7351.60275;104
;;;;;
Chelsea/Clinton;Youth 18 to 24 Years;2017;Number;9201.66614;104
;;;;;
Chelsea/Clinton;Adults 25 Years and Older;2018;Number;90061.29901;104
;;;;;
Chelsea/Clinton;Children Under 18 Years;2018;Number;11113.70932;104
;;;;;
Chelsea/Clinton;Youth 18 to 24 Years;2018;Number;9090.3691;104
;;;;;
Chelsea/Clinton;Adults 25 Years and Older;2019;Number;93414.20568;104
;;;;;
Chelsea/Clinton;Children Under 18 Years;2019;Number;9476.24327;104
;;;;;
Chelsea/Clinton;Youth 18 to 24 Years;2019;Number;8599.86238;104
;;;;;
Chelsea/Clinton;Children Under 18 Years;2021;Number;9410;104
;;;;;
Chelsea/Clinton;Youth 18 to 24 Years;2021;Number;7512;104
;;;;;
Chelsea/Clinton;Adults 25 Years and Older;2021;Number;84328;104
